17
979 800
546 290 825
116 225 -220
638 839 -125
988 352 386
558 337 687
312 23 847
343 864 -597
775 153 281
692 187 -113
467 338 -998
485 124 327
50 466 -58
688 920 -691
309 824 222
939 908 -125
183 414 974
323 615 -602
496 856 -967
2 519 42
528 540 868
691 389 -739
582 335 760
669 956 -947
956 201 402
287 682 922
274 948 -899
737 333 -982
272 58 18
60 809 -434
249 898 15
45 3 733
742 398 -178
353 490 789
130 267 -312
510 664 522
283 357 110
13 642 -143
110 989 319
968 442 144
691 270 381
45 172 -380
418 638 439
333 656 -969
459 590 166
23 529 122
978 368 358
614 497 2
467 293 274
607 646 246
74 45 -895
307 19 -797
455 591 -314
507 477 -49
850 332 306
850 41 -176
44 121 217
517 224 -780
857 949 480
923 71 -520
497 608 -874
928 816 198
383 398 -431
467 889 -479
174 136 -526
921 722 -798
346 657 -266
456 844 103
109 784 520
366 73 -6
572 456 -942
251 830 -239
812 183 -993
890 580 984
701 744 -868
541 321 -964
569 414 -459
732 746 872
275 840 -692
676 415 -591
455 798 -830
197 80 -79
545 740 -995
989 729 575
860 142 -414
641 865 312
789 103 978
820 316 531
304 454 -744
176 91 -821
966 610 -393
837 655 288
244 888 926
891 16 779
922 503 -806
403 427 -977
755 319 -933
822 421 -123
878 743 -858
684 458 172
166 935 -400
340 917 -24
11 693 117
369 609 719
936 176 -921
595 245 -218
116 513 -892
212 37 37
234 676 13
743 385 136
823 181 -291
228 817 -187
294 333 78
577 205 56
320 263 90
104 202 -142
969 667 722
332 707 -351
988 160 -967
851 130 75
424 236 -956
100 827 448
186 517 -184
262 776 -798
12 644 -989
90 905 165
168 816 605
202 569 713
667 849 -247
442 414 918
34 323 893
149 824 -682
497 602 -289
893 895 599
421 572 447
524 267 -988
373 395 -469
437 778 -645
485 889 -831
103 190 932
37 749 498
993 936 -965
332 182 -423
954 372 -401
290 21 -202
408 836 267
374 422 -675
86 913 -248
11 653 492
662 538 -831
316 438 124
108 667 699
928 872 437
596 263 -796
357 992 -21
353 378 -28
96 95 731
295 234 -954
759 869 576
483 198 264
730 660 32
947 955 -188
568 314 838
396 866 623
789 881 -857
687 51 365
732 597 -195
929 983 -441
303 84 355
404 354 943
450 568 -269
739 558 611
498 175 -928
714 661 517
857 648 583
96 250 474
421 590 -587
555 270 371
957 824 36
845 468 -310
32 248 -400
599 169 -979
81 891 661
593 802 -999
18 249 -421
574 571 739
405 337 816
133 940 957
205 312 -768
756 446 579
464 928 774
250 736 -211
777 385 -86
889 603 755
360 311 -963
983 90 345
816 991 245
42 973 162
311 673 -659
626 238 -83
198 845 -273
582 359 -917
404 929 647
320 923 -728
108 546 -968
932 194 -175
442 585 -882
786 176 26
59 864 -739
202 156 291
381 594 -966
215 28 845
64 661 296
354 343 90
151 336 854
247 359 750
568 774 379
797 804 -161
38 485 -67
845 12 -198
212 906 -992
526 485 -913
493 684 -387
403 745 -830
821 964 196
289 318 -148
56 932 -472
74 53 192
906 443 316
166 908 395
829 61 -451
569 592 45
760 628 -667
626 736 405
847 473 152
183 616 470
448 240 183
646 611 395
121 154 914
898 127 360
940 457 -637
280 735 931
918 61 -542
359 507 142
234 953 -860
622 940 125
486 60 -918
457 765 487
204 771 -714
178 395 80
968 424 -340
447 226 580
795 926 -97
362 8 -246
950 558 95
171 751 -826
969 228 942
337 47 700
990 480 55
228 15 -143
11 130 -264
488 288 -166
505 280 0
298 250 221
594 72 -754
774 480 875
264 466 662
345 847 814
775 454 486
438 795 894
14 377 354
111 462 791
49 866 108
945 914 477
666 421 -306
202 940 774
350 819 -328
388 214 -966
487 783 -573
792 755 736
243 473 -453
278 953 -365
129 739 921
28 40 -162
750 798 335
858 510 -491
5 392 103
283 699 -287
160 275 459
511 692 -865
614 21 -762
255 485 939
627 698 -941
573 117 686
337 521 -193
27 955 -414
804 194 571
504 580 162
987 614 360
950 50 -851
364 311 968
573 767 -280
28 35 255
767 625 -228
283 549 829
527 798 -944
493 621 553
378 884 -937
540 85 -116
367 930 795
542 563 290
613 432 191
254 348 -150
703 960 741
92 22 422
581 371 341
82 979 769
769 717 847
735 715 -127
664 711 -912
803 968 -480
775 553 -89
526 273 -254
69 443 -148
979 579 -741
886 632 -786
537 521 287
63 206 919
982 615 -34
277 296 135
650 80 114
661 345 -379
505 448 -156
782 647 537
139 5 271
358 149 293
383 968 -571
639 345 763
402 917 -620
207 550 814
23 476 408
667 350 393
860 195 -424
52 850 312
473 45 713
422 571 882
260 837 -674
80 144 98
957 555 31
124 436 -483
321 615 29
879 583 -282
859 145 871
977 785 686
18 106 -589
22 581 767
503 292 288
725 442 -214
575 171 464
474 745 -694
262 257 -511
836 845 170
788 372 -438
720 351 288
224 913 -296
67 610 -53
688 211 538
195 249 253
572 416 756
43 446 532
571 456 302
225 798 -847
143 518 -797
400 151 -632
395 700 -657
668 580 453
370 681 783
373 148 -11
595 855 -85
443 395 -211
67 843 474
623 205 824
988 913 -534
172 761 -503
947 537 914
611 181 291
452 843 -815
542 220 -632
806 966 145
910 440 -266
414 906 -75
676 505 -405
966 220 635
369 55 -386
690 17 -417
38 346 -910
837 387 -212
572 448 -281
582 7 907
259 903 -837
321 222 781
707 413 705
893 410 507
312 835 -375
839 318 562
280 759 881
597 353 -55
870 224 168
149 238 -450
985 756 182
95 193 -801
979 249 356
933 988 544
987 352 -535
794 616 -423
160 152 -764
771 88 433
248 132 470
499 325 914
777 491 -865
910 263 527
192 386 274
637 931 130
108 644 93
311 315 474
645 834 914
416 984 891
974 735 -585
193 318 -476
154 616 -950
720 111 -765
894 708 900
538 495 352
104 175 833
562 794 -758
826 178 669
52 384 -150
369 942 -994
242 323 -6
325 700 594
257 919 797
180 683 307
423 320 1000
384 370 804
808 733 -853
965 818 528
903 667 -653
223 418 -476
430 89 -737
341 514 -572
38 145 -284
160 82 -603
1 799 960
778 74 -79
347 821 250
930 871 -249
131 412 49
207 760 -539
600 830 -34
408 158 -523
33 198 -685
492 532 195
926 446 528
320 607 958
400 11 859
63 679 945
119 810 -111
787 744 742
304 817 -467
361 107 771
884 835 -43
686 906 225
958 114 249
561 23 -362
426 747 -728
52 461 -509
985 718 -421
95 108 899
605 163 -505
549 946 591
985 905 959
221 437 -606
890 376 -483
497 219 -216
785 788 -640
396 756 767
683 594 -564
32 606 766
553 762 -298
319 264 -567
328 725 -966
779 76 -401
336 2 -739
898 594 110
978 708 121
298 408 323
952 773 680
119 800 -144
466 501 313
564 31 592
272 584 727
436 574 63
637 652 831
227 378 692
603 397 922
357 593 562
527 696 520
729 102 -408
113 253 -417
295 352 -531
729 378 -112
579 178 -707
924 674 585
132 215 249
887 859 -121
770 633 673
913 454 850
565 477 -763
893 467 -463
780 428 538
132 46 -511
471 478 655
244 609 809
492 651 820
641 486 -971
462 58 656
111 339 224
150 100 -978
8 327 341
930 173 -680
879 816 -187
163 199 733
219 74 -835
33 471 877
60 501 -717
654 757 -668
469 664 446
544 23 201
814 25 -876
156 326 821
107 490 -456
463 286 639
629 172 -59
678 353 -132
177 419 -854
628 393 647
390 411 218
40 122 633
665 431 -212
584 563 860
51 416 -715
80 767 -27
470 951 146
252 952 556
224 358 -544
148 774 619
787 170 -917
640 412 -361
864 278 224
479 806 117
5 742 145
203 985 -274
994 478 185
44 342 562
705 873 -191
118 637 65
587 740 -398
347 728 72
55 150 252
343 266 -581
774 815 -385
967 517 -139
959 25 -389
557 17 -461
444 661 301
142 330 -534
470 931 -244
60 418 150
823 460 -41
875 886 -968
71 408 -36
958 946 12
234 213 -961
604 948 -989
534 500 -298
409 206 -914
218 266 827
939 91 -858
159 23 -225
277 48 419
215 974 398
311 2 952
775 97 959
28 686 200
284 865 73
856 119 426
595 420 -178
422 790 109
420 743 -963
342 119 570
68 970 -608
121 862 -137
315 257 850
914 66 631
561 11 588
829 190 -95
195 769 -926
242 902 -381
380 268 440
306 550 599
125 185 482
230 362 156
89 593 844
961 762 -700
477 80 -332
663 356 -753
906 474 871
526 803 -191
344 353 903
296 52 -210
243 728 572
258 68 -736
471 254 -942
404 284 96
114 770 885
534 401 533
246 907 989
672 599 565
101 642 -522
248 4 -70
496 490 -273
87 652 -614
287 980 -18
636 899 -932
486 574 641
376 915 -731
748 592 -731
218 991 128
896 982 521
904 694 -286
634 587 998
864 665 864
727 378 -559
519 41 -723
314 342 236
925 248 -467
904 988 729
65 192 579
805 542 398
540 52 -913
516 909 119
505 825 863
961 739 211
653 915 726
405 451 607
851 907 496
48 807 -594
501 444 157
583 142 -628
508 668 972
857 498 -145
876 237 502
225 173 921
221 921 -765
553 346 -368
371 49 939
913 941 972
90 379 364
894 779 -563
660 317 73
71 532 -329
679 690 -583
35 671 -63
261 140 -695
862 878 666
30 893 -170
54 196 -595
47 38 278
913 237 727
325 202 748
226 451 -391
551 790 923
496 961 73
792 962 521
750 236 946
377 588 917
764 405 280
309 780 -991
169 631 -314
9 943 678
86 58 -548
622 841 203
179 68 604
90 691 -5
627 571 -225
580 934 -475
59 248 379
803 871 407
588 261 296
45 581 -322
232 506 -201
234 709 -399
817 98 -793
770 389 124
788 105 673
419 463 -753
318 293 -827
234 212 -544
196 336 -741
565 968 878
51 911 697
403 507 292
573 6 -726
751 875 -776
199 698 -662
167 557 -468
321 541 -133
453 200 577
903 505 846
389 913 -937
374 8 -191
11 841 705
130 818 -866
692 825 -315
839 309 671
640 776 336
940 682 -792
859 74 489
462 973 414
34 636 246
14 12 408
403 668 -624
389 488 54
435 952 -690
296 646 -296
101 17 599
598 12 -672
702 785 739
401 528 -78
382 14 116
917 695 59
926 755 -505
17 786 900
498 420 634
707 442 -304
474 526 790
248 592 -25
232 960 688
393 952 -164
529 270 -743
317 234 -576
255 640 -241
600 199 -972
500 718 0
731 680 -896
23 144 -682
177 440 -806
340 623 -955
849 475 -652
377 585 299
662 180 -966
871 939 -437
424 286 489
747 40 339
842 579 -850
236 121 -340
43 984 859
123 122 -672
557 807 602
777 801 -876
524 434 -473
955 312 849
337 718 379
235 185 -679
402 863 -784
878 808 -690
262 536 244
502 195 580
887 799 224
923 223 -60
661 316 145
153 724 173
248 156 -25
667 882 -304
150 257 818
110 43 -882
969 543 -197
513 467 -701
397 782 -613
461 459 330
219 397 406
240 876 -893
992 293 367
516 173 297
611 229 -581
424 763 270
62 563 -613
433 432 -381
906 246 467
359 849 -4
560 828 -58
407 830 -685
255 78 -510
736 961 168
221 434 325
940 511 -942
702 16 -364
444 217 -72
374 103 -721
431 902 216
149 768 136
198 657 440
915 319 -611
982 252 162
877 303 -127
59 170 -79
110 51 470
68 131 -899
321 572 205
150 511 141
441 498 -937
559 379 -354
343 739 787
505 870 671
816 618 -584
614 929 986
334 534 227
90 584 392
967 115 -545
584 40 916
205 863 -609
596 716 147
743 577 -560
473 183 -652
563 544 -1
621 302 -708
181 979 688
283 796 956
872 603 -761
616 143 282
262 671 191
114 774 951
12 101 -469
631 178 -200
5 900 -118
35 426 459
425 956 595
640 729 -5
613 874 -394
151 319 -202
602 113 -568
74 617 -710
896 114 671
374 551 -842
534 39 -774
481 881 604
596 415 -571
32 24 791
682 877 926
458 217 443
965 966
749 211 -967
262 156 -713
102 505 -958
835 442 93
298 395 505
927 72 -64
298 289 357
666 239 -727
19 610 -787
545 501 219
411 845 -861
226 111 -472
252 617 143
334 20 460
365 715 199
659 182 469
339 499 629
928 826 970
557 416 -489
929 477 -997
881 214 208
603 20 -771
275 761 111
951 697 20
745 214 -399
645 4 -130
951 619 -325
496 334 867
378 547 96
106 437 -144
909 196 468
102 574 134
830 360 -13
51 530 -854
915 749 -544
56 376 -287
295 567 -560
711 721 667
164 636 768
857 70 -824
942 255 678
830 484 708
215 845 663
195 230 -983
858 956 -433
405 477 -108
85 238 186
551 680 -149
667 695 275
821 63 -302
914 166 -22
562 631 188
618 187 -331
612 934 -95
773 479 -608
471 703 -945
260 112 -224
201 445 -649
363 872 -328
649 110 -406
119 140 -924
10 219 -585
362 347 -802
225 372 -297
925 670 318
762 721 -155
476 12 48
177 42 -330
935 766 -759
11 425 406
16 825 276
682 625 530
676 436 695
764 729 -222
36 868 71
593 232 -384
176 714 305
39 901 -228
622 574 -770
305 232 -978
245 734 87
322 796 -905
155 224 284
897 502 23
112 784 640
84 843 -944
490 196 324
385 349 -810
601 717 892
348 486 959
403 695 -40
555 391 793
24 208 -780
625 171 -63
732 98 610
814 34 -719
233 714 18
444 186 851
652 443 476
895 263 26
745 520 88
572 882 618
526 228 -421
699 764 -256
393 102 -808
309 856 -163
398 720 575
381 811 -885
165 555 941
704 226 370
721 354 -303
418 82 -261
581 50 737
810 493 923
12 150 518
8 935 976
557 53 -767
528 356 623
100 332 506
787 730 547
107 640 -184
575 597 -40
915 965 -32
186 54 -601
492 558 828
694 401 8
531 661 172
953 151 -220
950 872 -366
553 447 46
379 101 353
934 594 -728
261 899 878
356 452 -883
246 817 -64
413 683 228
455 333 -399
349 326 733
653 104 858
97 515 -195
813 737 -269
297 22 -695
903 1 831
205 739 -934
436 766 -329
238 328 -674
116 558 -395
362 499 -754
165 172 -969
934 554 183
53 262 -305
678 249 516
454 711 481
417 653 -527
632 862 -66
229 339 -991
945 360 -446
597 489 -512
832 496 214
259 637 410
271 296 996
612 24 -579
483 278 30
106 851 288
172 396 957
254 834 -442
900 845 -204
806 226 -131
231 617 779
664 461 -342
936 778 537
308 593 342
834 455 -207
394 348 46
514 786 229
567 823 268
387 598 252
461 846 321
775 512 -40
785 578 -875
16 434 141
909 630 -333
189 147 -599
946 250 -950
432 449 687
904 121 -176
857 330 785
332 946 -598
191 227 -693
869 308 -285
263 445 -987
455 292 240
685 700 463
680 881 452
185 58 492
737 492 -876
658 957 752
354 408 21
871 338 -256
491 508 -63
645 112 -929
448 336 -726
930 846 -469
102 780 -802
489 314 -862
112 77 896
95 553 87
763 599 -397
280 431 312
816 11 -934
667 311 -743
111 559 12
501 345 -497
159 487 -44
806 64 421
880 298 552
402 415 -854
291 463 60
928 121 676
224 194 939
689 427 822
507 502 910
910 597 -280
521 557 520
312 247 -756
558 850 839
351 535 23
733 199 -438
816 226 -798
55 654 -565
259 455 875
288 962 934
368 174 400
109 435 -872
714 582 608
643 774 -337
73 108 -726
852 689 -901
863 750 434
59 39 -710
293 951 62
511 910 -250
175 411 -393
498 796 -916
928 120 -599
253 543 -513
937 165 767
141 75 281
495 906 -279
890 517 604
559 376 297
389 234 927
423 95 -229
132 517 280
843 94 -461
880 744 -777
653 142 -300
641 642 -557
736 229 414
91 71 996
656 731 679
338 921 -433
801 785 673
490 355 859
364 52 -479
931 589 682
552 10 -253
628 518 713
520 145 -769
958 191 -440
458 390 298
859 724 -779
957 360 -573
827 649 -79
86 830 438
407 24 917
195 698 -14
562 645 437
70 872 357
16 453 759
97 739 -258
69 254 -739
176 536 -749
387 18 637
915 921 -159
500 213 -771
685 213 362
106 380 -549
136 98 -803
498 743 -828
406 466 -591
509 667 472
56 824 -370
97 365 277
238 64 -254
119 625 -947
93 387 422
143 912 976
824 218 -862
428 326 -53
176 113 40
935 6 -211
887 811 889
446 839 670
882 888 718
153 782 -757
227 408 691
563 170 284
51 714 -466
240 382 -628
436 938 -371
528 698 850
544 960 552
764 359 286
114 804 260
178 387 902
395 724 907
832 524 -643
940 553 -264
735 480 439
14 203 -647
560 296 327
37 666 -13
736 770 -389
289 344 -357
81 321 441
748 861 599
369 952 -308
426 660 -648
871 925 286
526 519 -548
455 888 -368
99 574 101
263 828 -135
187 634 -171
54 38 501
110 354 362
409 196 952
523 118 134
676 730 690
746 7 -451
707 373 740
845 502 -339
568 910 606
113 783 345
707 480 467
218 300 -145
157 476 847
925 467 623
947 743 -114
506 440 4
41 97 -411
638 426 364
41 430 365
535 318 -344
541 226 516
365 354 298
874 471 59
641 273 -531
78 225 -687
602 149 -694
33 431 -326
709 111 -121
474 731 987
632 508 535
662 310 545
886 395 -495
754 203 239
570 121 872
16 44 183
792 364 -126
613 71 -95
167 223 100
906 822 222
468 367 67
294 254 455
749 87 385
63 240 409
808 46 -143
289 779 847
951 891 434
634 7 -879
684 708 671
678 898 584
72 615 768
420 641 -528
188 213 353
320 887 927
305 764 -640
229 625 536
187 81 892
873 6 205
887 223 -607
778 575 969
46 169 -816
141 201 -995
472 37 -299
205 839 -781
64 318 -889
315 962 -123
400 101 402
432 286 169
777 97 -400
871 918 -558
927 471 419
722 293 -544
833 391 -293
95 725 -968
944 357 991
347 395 -917
712 120 -938
673 918 -441
10 959 -774
85 119 838
828 139 70
901 273 -462
451 836 457
121 634 -539
408 107 1
467 932 -227
532 424 428
649 529 447
840 201 604
701 358 -348
137 479 488
256 145 329
700 308 959
577 223 -728
908 293 622
489 238 -601
196 271 -38
146 756 190
764 364 -975
534 299 -996
3 276 -818
242 381 -582
649 683 -936
25 817 332
20 843 729
403 705 353
321 74 -210
654 939 -393
905 773 -344
124 706 -458
88 233 65
333 648 -362
594 931 299
728 598 -567
286 851 -577
354 791 -167
443 799 -881
747 766 141
22 193 72
625 610 -225
260 133 366
122 53 -985
351 118 -818
341 524 -631
616 363 -738
697 704 633
937 722 -347
149 8 -131
627 940 934
409 662 789
381 187 789
578 507 -599
397 467 -85
685 349 -723
339 392 -558
867 120 -391
918 72 -546
627 799 -139
435 76 8
737 616 418
190 582 -608
356 112 -645
914 314 126
230 643 993
845 396 -107
357 944 482
322 185 21
792 374 874
954 110 -310
426 681 183
454 173 -586
707 910 -961
210 26 966
812 943 312
422 442 -743
416 947 309
608 651 -193
362 288 -959
16 794 -797
170 471 606
794 877 -688
787 424 32
68 930 906
454 892 -834
249 69 -329
137 546 -400
269 186 -109
311 75 828
509 191 873
48 142 552
712 427 -783
695 179 580
548 205 -492
320 344 465
312 319 229
130 618 -147
771 592 -275
401 643 -134
384 340 -306
829 549 -805
168 128 -360
358 692 -207
194 840 559
789 853 446
315 87 384
240 222 208
65 719 -622
532 157 -727
101 910 -68
266 908 -923
730 579 348
639 56 -776
614 259 211
702 294 721
303 864 733
1 779 -369
675 226 277
8 799 -624
51 675 813
903 926 339
533 154 344
172 60 776
263 533 969
226 580 -404
593 736 -730
894 19 353
681 501 -378
264 98 -312
293 769 -821
497 772 434
745 138 -602
397 509 766
942 339 934
625 893 407
928 46 76
98 482 -565
146 469 -555
428 609 669
279 480 980
801 324 -671
190 732 407
727 851 480
909 278 -61
753 47 618
323 826 429
828 715 -941
229 823 718
761 24 251
143 696 81
558 782 784
855 475 405
626 634 176
760 323 360
117 119 -521
349 843 204
764 566 543
722 813 450
551 674 -768
174 218 -58
140 365 -790
571 841 -242
663 215 262
210 724 -796
914 445 -794
319 367 454
538 812 -518
773 518 561
12 668 -665
132 456 523
466 487 588
662 948 -28
9 465 -698
490 501 855
862 641 840
127 244 -495
80 507 -790
811 182 849
425 260 736
128 215 -442
274 950 40
851 117 -333
239 928 -479
91 909 286
56 558 -402
541 951 10
178 397 817
895 595 -132
278 34 151
885 122 589
65 364 -425
656 887 -954
238 846 899
171 5 300
740 550 451
786 218 -822
838 276 653
150 956 674
311 74 712
926 296 79
95 656 -300
926 479 -467
727 212 -288
867 904 439
593 718 -736
195 317 -895
593 768 394
59 578 -940
155 946 -554
62 316 -434
277 779 893
365 83 -122
222 759 -769
536 664 631
765 916 -428
317 185 422
814 812 -830
110 227 -864
33 924 290
938 543 579
948 704 -356
240 43 529
96 179 900
91 344 220
656 777 -150
375 260 377
282 567 -657
545 584 794
470 35 -397
668 692 661
236 498 730
3 809 793
106 665 -220
83 274 -332
853 270 540
789 480 -92
275 709 175
857 201 -758
335 59 624
402 342 -6
890 756 -33
3 345 706
82 601 282
591 274 543
631 769 79
605 949 481
266 278 336
595 478 -669
175 764 -283
349 321 -492
713 183 -768
169 73 -907
150 599 269
655 307 -732
794 13 98
945 834 359
246 114 -102
285 485 -800
84 394 786
434 816 -285
521 115 439
716 345 -187
258 288 21
731 640 526
649 814 -628
212 258 -238
493 730 -483
53 540 -199
325 313 220
96 563 -351
627 812 -422
743 681 -41
78 326 -682
383 448 806
645 172 917
102 678 -793
309 907 -776
953 795 726
1 221 211
849 476 -154
389 133 165
327 955 654
587 5 -734
964 386 581
277 618 862
106 394 -604
98 342 -230
173 365 35
486 261 734
471 824 299
667 698 -644
502 943 -424
486 642 356
632 84 697
804 135 -621
746 908 538
965 302 -500
277 370 -839
811 101 -382
885 595 291
734 754 -676
470 689 274
561 70 -573
519 450 -13
850 496 -407
440 192 -348
248 165 -362
279 82 389
711 325 267
76 688 197
541 874 -905
639 392 375
437 295 -131
350 214 -742
334 787 736
86 743 515
863 426 370
153 324 69
125 676 -336
698 456 869
931 567 378
386 154 -706
290 838 707
201 771 106
343 814 480
933 352 -388
198 18 -627
354 964 -609
651 34 -958
606 265 341
201 336 -97
278 390 -323
163 397 732
702 308 848
456 140 26
950 28 -195
745 284 135
440 127 -482
273 877 -966
761 492 992
456 559 -453
18 211 464
142 721 253
464 743 803
926 572 832
596 392 329
911 628 -809
276 78 -612
573 523 911
844 310 344
580 35 -34
395 631 -78
651 401 849
86 228 800
184 121 -676
308 53 -603
816 708 681
230 404 685
339 766 -176
440 334 561
177 384 9
725 415 399
678 665 -367
438 325 890
631 292 707
438 927 781
199 616 612
587 631 -854
752 236 -115
757 26 -279
535 913 503
42 495 -908
22 50 -471
800 415 262
338 332 355
17 16 -445
450 521 936
230 168 276
863 379 583
30 923 -848
376 853 -110
407 699 -671
694 842 -370
521 410 -814
101 676 102
225 618 772
281 854 151
215 108 790
171 294 -909
420 176 -613
671 219 287
488 366 -609
129 501 664
674 839 -620
303 61 -618
757 888 807
664 161 -418
360 122 -406
639 648 180
126 625 -963
882 95 -270
403 69 376
742 813 883
665 21 809
853 900 -437
308 94 499
109 707 -902
204 78 -393
564 912 -274
764 53 936
174 313 -195
433 944 -172
252 390 650
862 356 612
350 472 100
725 382 -372
226 900 -398
585 407 227
317 552 529
378 613 -953
310 29 -457
310 282 297
336 687 139
957 468 206
683 808 -599
384 340 -132
636 16 -521
30 221 -979
292 959 16
637 276 50
674 413 -691
151 445 -737
656 173 409
461 634 -874
636 353 -418
734 697 490
415 155 154
397 557 212
303 113 -629
391 545 411
312 889 165
540 720 92
434 716 15
758 946 -29
113 410 -614
671 544 796
467 651 891
355 104 79
562 694 -620
175 834 140
175 555 -542
651 342 723
549 183 500
474 196 387
173 333 271
474 343 229
560 278 801
633 447 -31
391 914 -840
677 718 -939
119 746 -451
283 341 873
570 904 -989
919 195 401
564 408 883
403 143 986
876 78 -297
788 143 -656
330 749 -157
708 870 773
934 4 -757
79 617 134
644 745 -583
743 50 124
899 538 774
933 903 -650
158 10 -703
320 772 598
323 737 699
221 27 276
325 144 632
537 735 471
411 897 -778
167 867 770
723 879 -293
429 391 -294
826 343 555
824 625 -295
438 268 -468
502 277 -748
497 612 -289
549 392 70
503 12 256
249 773 -121
324 525 -577
751 664 930
413 254 956
817 23 -859
204 729 -244
619 37 -764
532 481 -183
444 856 23
401 420 -756
118 867 -639
170 761 462
511 741 184
364 801 -647
463 62 454
805 835 -747
887 183 -732
42 565 -567
846 577 736
594 485 746
383 136 -823
845 280 218
356 916 128
750 191 -655
623 834 -126
778 446 39
551 886 -451
260 681 18
239 131 89
371 244 -985
798 58 454
754 752 828
715 140 -613
912 514 -595
177 479 840
893 596 138
742 306 -237
170 706 -272
438 416 -269
613 156 -540
107 940 768
718 711 705
45 769 755
482 669 -329
90 442 -985
187 626 -958
619 471 -98
697 136 876
486 482 730
625 883 -2
277 617 -67
914 418 831
629 40 -881
395 140 -466
581 606 406
586 912 -652
387 593 -480
33 186 230
751 17 -457
16 243 -719
840 814
459 412 -586
241 443 790
300 582 633
534 826 288
557 336 864
56 544 250
822 168 -419
152 753 547
302 163 774
550 141 -917
572 314 -607
295 810 171
840 471 484
266 58 -46
657 17 259
559 552 -384
630 529 287
253 12 -593
617 234 -291
231 531 858
165 112 -248
680 321 76
180 32 197
507 396 -524
601 738 826
550 96 -506
748 796 745
744 681 853
116 593 -363
687 9 960
90 674 -169
208 556 351
115 447 -418
77 377 378
352 625 661
638 386 459
341 656 -717
152 671 -47
583 292 712
422 551 958
22 464 254
651 687 815
330 325 -503
107 651 -775
762 764 -826
48 62 -386
306 784 580
647 186 -623
245 455 -658
181 637 -964
228 9 122
703 832 780
310 434 -456
179 430 627
473 66 -433
437 763 43
104 501 524
433 461 970
627 564 48
33 388 -171
552 443 931
241 351 -86
675 77 -226
267 502 804
85 555 -909
577 317 730
362 508 -503
740 176 -668
198 207 -776
711 61 220
129 543 610
185 771 -777
750 341 792
828 62 -158
693 392 836
664 277 725
695 323 -80
103 706 572
719 590 -581
644 498 -933
379 528 -18
414 191 531
457 393 791
834 727 673
627 225 -327
222 519 -705
168 464 181
756 699 -775
840 210 -588
577 554 -436
684 644 -44
380 417 -622
668 718 853
741 799 -79
399 140 851
517 299 -430
62 244 -539
535 609 -123
49 684 -806
787 741 -983
146 735 -191
663 217 -441
719 505 -816
167 447 -744
598 473 -638
449 148 441
756 526 280
163 298 -354
813 586 753
87 435 -803
231 44 -198
396 598 -12
757 701 -915
476 413 763
107 477 833
606 546 -212
490 630 -347
262 502 218
631 713 -597
764 740 -893
357 77 514
135 741 -162
572 588 793
681 50 -589
538 652 -29
100 672 178
59 265 7
105 659 -300
441 449 963
549 42 620
72 546 -106
355 761 -611
73 38 318
480 520 -846
789 312 254
121 501 330
124 344 677
425 733 -523
750 627 291
274 195 666
599 77 130
345 752 921
129 153 -700
696 358 137
101 6 737
659 713 -911
672 624 794
262 799 -609
282 391 329
243 356 875
425 445 -536
781 650 121
17 819 225
646 320 676
277 232 -713
17 694 953
67 443 778
294 401 -752
687 129 365
326 449 434
700 153 235
584 374 -351
445 173 -550
566 169 -468
792 616 194
595 335 369
164 363 -972
424 262 212
540 316 905
30 720 -484
38 790 18
252 747 -639
804 322 96
589 741 56
3 462 929
209 788 -740
227 33 88
48 73 35
30 814 -712
749 381 295
33 787 -942
65 469 -10
322 616 636
256 607 3
522 452 -488
168 501 682
547 145 489
763 162 903
473 409 -451
113 660 -804
415 472 2
292 750 252
59 116 -330
335 289 -229
549 595 691
630 527 -785
656 116 658
326 394 575
530 800 872
701 614 -732
804 335 345
660 631 776
450 245 972
11 502 739
102 424 632
547 838 -680
242 216 473
820 514 367
551 562 333
742 525 976
145 604 -243
273 776 912
718 242 -623
393 367 394
56 825 -144
513 695 -298
627 393 220
836 569 652
427 659 981
250 179 487
778 25 -515
688 307 510
91 43 204
387 831 740
660 775 -562
100 190 -717
167 359 753
167 448 -761
835 93 646
206 224 -941
16 318 -726
34 755 697
312 376 228
773 50 165
629 11 659
312 619 681
158 62 -234
93 273 -224
42 530 666
565 129 770
223 811 -201
282 324 318
198 191 -279
347 475 -396
572 204 509
823 76 480
803 467 -362
278 279 -846
220 827 412
625 721 -536
355 791 797
509 608 -632
646 731 674
244 775 -869
572 136 -301
288 302 -606
263 835 -573
654 488 -715
728 772 427
109 701 -358
17 641 -428
732 50 185
484 354 60
182 505 -105
354 706 -41
192 715 -234
82 633 -933
616 409 561
202 334 368
712 40 -735
329 66 2
414 643 434
151 573 353
414 200 -708
7 253 131
704 703 453
498 707 371
159 650 -488
726 414 -594
134 433 109
685 477 -993
840 409 876
287 362 -931
306 547 -371
540 695 50
599 266 349
319 212 86
777 605 416
366 269 705
41 809 700
35 752 -392
452 158 15
135 20 220
699 669 329
326 768 -25
67 643 100
561 184 -946
707 506 -197
689 165 -121
399 721 322
90 762 -781
701 50 -722
296 449 432
265 814 -39
554 128 -122
582 353 265
168 650 297
170 160 -405
211 345 802
140 31 -831
393 634 896
139 164 -797
634 530 165
278 117 307
802 105 207
318 507 -504
630 261 -263
319 296 -270
185 609 637
797 349 -581
327 272 756
52 493 -249
354 718 -186
269 45 -539
204 436 677
191 551 -113
