16
875 1712
465 286 888
644 173 139
742 147 649
853 172 762
702 333 11
685 231 756
436 830 977
782 886 549
101 883 955
849 187 173
29 285 177
195 143 83
712 944 826
779 29 144
845 388 878
501 446 462
194 296 70
241 421 482
564 116 751
284 162 730
853 269 159
582 714 503
649 708 753
362 591 828
635 171 499
884 920 94
913 487 729
615 551 585
726 863 78
623 298 166
103 157 518
569 531 471
446 386 689
936 295 469
889 505 163
380 281 956
156 140 992
250 534 554
262 233 673
388 283 795
437 152 658
642 646 917
316 215 841
40 589 381
249 295 179
260 128 803
883 29 855
560 408 110
327 240 538
395 564 930
489 878 47
413 298 242
163 362 525
225 862 734
457 724 224
758 777 562
550 362 333
271 380 338
375 393 832
704 949 180
381 244 421
737 392 332
463 929 464
543 153 361
941 259 456
176 254 388
121 328 741
771 561 889
487 641 641
648 85 437
639 24 84
468 17 913
249 672 963
129 664 94
857 557 261
805 835 435
819 564 419
126 636 872
54 149 703
458 711 63
890 280 32
357 535 605
134 387 782
356 682 848
756 509 869
197 527 576
171 786 571
863 47 753
497 230 195
594 55 346
774 789 978
570 694 965
354 53 679
98 73 374
822 477 122
126 58 580
214 2 447
71 883 542
606 241 13
479 859 888
851 92 575
339 237 450
153 170 776
775 739 787
747 853 622
833 316 688
237 334 621
469 263 321
862 707 307
40 156 802
703 737 214
133 812 752
797 310 313
157 649 344
89 890 244
877 901 58
221 705 771
477 405 806
408 636 661
420 556 687
757 102 505
441 301 467
41 931 334
95 160 165
117 20 320
836 249 73
796 898 834
550 280 696
430 778 352
602 947 645
870 588 202
333 780 292
920 224 690
235 105 614
793 102 87
918 340 380
560 453 698
69 916 127
293 390 489
544 935 478
284 324 466
136 430 988
901 142 430
349 222 447
457 37 402
150 351 97
483 200 699
215 625 573
52 827 70
718 397 855
353 558 212
339 710 778
502 76 26
122 825 296
323 862 709
822 876 95
372 769 820
662 222 838
271 580 460
744 950 986
836 792 125
853 809 854
356 455 128
458 104 212
521 179 447
522 229 348
499 392 490
16 243 735
567 948 178
849 386 965
117 915 615
298 650 732
746 818 221
500 307 780
673 494 201
105 222 638
865 163 126
511 924 329
842 29 997
510 106 330
919 17 293
105 899 652
868 865 555
511 863 64
254 444 173
315 496 559
709 783 18
617 182 860
938 920 688
747 659 336
501 773 557
342 492 243
349 799 747
47 393 718
453 333 558
821 217 961
402 559 137
197 400 935
94 887 244
372 882 618
555 520 637
138 676 618
307 945 96
855 230 95
164 203 947
51 286 969
713 774 327
539 553 514
601 286 785
393 748 235
831 209 380
200 782 555
266 605 931
19 332 258
896 253 910
355 66 804
395 691 743
375 136 824
666 133 210
184 347 982
916 885 843
351 521 681
484 301 516
363 247 606
790 439 477
239 565 405
263 918 518
253 698 66
687 103 584
657 639 425
629 533 80
518 390 381
860 213 671
839 514 235
164 421 244
559 830 232
228 425 541
265 933 964
458 178 16
297 634 85
769 126 479
533 329 47
321 563 585
484 253 282
315 648 14
164 312 659
922 385 297
100 124 179
445 929 294
500 503 346
240 389 689
404 165 124
837 515 345
102 806 709
560 213 409
952 520 875
377 278 395
893 158 541
317 114 668
511 855 36
336 269 556
681 933 200
553 662 208
642 653 265
484 402 70
627 731 968
18 683 619
64 555 729
704 827 78
610 872 68
388 406 121
487 158 529
744 345 821
632 335 730
492 59 972
252 886 711
273 635 458
692 526 247
563 697 179
536 325 854
871 203 857
317 378 71
195 369 985
410 687 168
479 121 713
199 425 543
861 20 736
738 53 818
294 801 296
715 893 138
360 462 226
910 649 196
291 395 924
642 854 890
349 272 572
216 178 662
387 346 765
591 860 588
937 653 246
12 86 651
92 629 641
542 438 853
39 256 817
399 374 777
123 462 975
466 147 905
930 822 93
891 286 395
439 747 691
800 245 248
161 453 245
715 819 884
164 866 161
217 632 566
587 819 959
700 276 695
562 834 122
105 21 539
478 121 891
832 697 975
225 166 417
540 887 269
385 101 990
165 413 340
673 443 351
836 85 589
518 716 304
812 21 417
385 219 476
796 56 889
776 207 579
584 459 78
73 565 713
303 315 879
425 826 991
88 44 293
234 505 203
860 207 8
45 515 643
885 295 609
409 363 445
948 177 28
599 105 779
260 574 562
773 236 211
719 598 202
806 557 153
925 848 757
874 348 918
285 48 446
691 406 504
614 405 431
65 517 469
457 840 917
357 476 481
169 365 685
230 76 306
110 541 168
95 403 280
708 911 433
508 734 129
9 615 141
754 110 181
365 108 205
598 895 368
97 132 60
764 765 922
855 30 285
914 135 595
692 922 936
481 461 372
809 806 479
869 344 361
446 393 299
694 446 218
924 349 656
362 926 9
679 716 479
817 101 544
697 286 155
245 385 937
855 235 744
869 600 569
174 597 307
577 492 845
706 373 746
887 935 536
597 702 16
685 658 848
324 255 894
114 843 910
594 30 256
256 32 180
707 147 679
907 934 537
67 593 932
873 38 486
108 768 221
45 816 711
558 6 547
697 99 849
756 475 603
792 481 278
360 925 515
280 522 642
160 601 530
71 897 929
661 546 405
675 761 898
508 794 471
784 345 798
518 788 187
326 121 614
197 746 889
248 943 955
13 879 117
812 290 844
793 863 516
116 623 540
544 768 597
887 455 224
727 859 763
9 442 643
939 84 142
607 542 378
313 404 608
510 633 334
162 482 941
272 808 311
690 947 306
583 75 832
283 522 637
944 143 813
265 390 168
576 194 424
31 810 729
173 524 140
524 798 898
780 277 902
165 129 458
265 231 914
243 112 104
877 437 235
431 321 4
103 948 566
6 100 808
278 105 417
774 174 513
18 128 848
877 274 671
63 743 559
329 108 538
802 119 234
927 566 66
804 537 390
687 94 125
189 152 729
549 780 305
622 356 743
275 808 504
445 94 280
188 889 601
124 726 235
909 656 914
58 71 102
272 76 254
90 804 721
96 85 763
338 213 316
510 811 800
372 107 700
157 857 821
684 284 40
937 249 551
746 923 617
776 642 706
722 292 953
686 298 448
826 132 212
201 854 488
367 41 564
932 796 835
667 758 581
334 264 487
715 486 308
563 737 249
227 151 56
725 194 116
605 578 747
534 789 794
810 537 85
472 366 478
341 801 561
556 482 868
245 704 764
95 682 406
659 448 950
465 556 580
434 553 828
357 641 308
775 367 9
398 822 85
320 70 473
527 714 293
412 599 889
732 636 518
802 156 913
500 883 787
295 309 507
726 135 754
488 822 642
924 618 723
244 655 455
828 91 973
663 451 90
523 607 872
258 733 112
549 484 267
754 529 884
346 772 233
611 280 33
946 758 328
377 764 377
5 177 520
626 576 673
900 103 100
303 453 944
361 651 842
563 86 296
13 851 615
749 383 412
441 128 42
422 401 466
531 863 434
838 726 758
252 123 495
175 313 430
289 264 280
827 374 918
554 443 581
770 864 807
285 611 388
908 164 10
497 29 239
939 869 540
230 889 887
580 500 759
224 32 835
638 862 642
3 780 555
220 381 227
326 679 765
192 206 238
246 543 691
274 863 378
233 817 627
733 743 935
700 881 11
211 260 197
155 899 559
52 162 184
162 457 260
686 288 560
947 461 852
480 364 406
573 486 961
730 174 391
389 610 81
808 647 924
406 842 866
15 813 722
368 83 258
712 563 148
77 449 789
255 596 238
46 578 387
180 866 515
948 901 758
13 853 401
867 379 955
76 745 596
315 179 805
463 883 510
397 789 625
771 489 10
640 539 58
174 688 686
191 875 518
276 429 244
803 238 173
112 41 882
159 358 683
163 155 255
147 842 594
48 852 770
812 454 471
772 748 113
283 943 977
351 78 401
625 552 524
449 262 310
222 626 535
952 660 499
523 52 368
801 10 330
708 411 165
202 751 306
616 569 93
568 576 659
353 665 192
493 595 454
2 480 900
177 393 81
910 902 575
545 680 22
383 337 456
340 759 272
60 725 223
890 574 418
472 66 144
103 774 602
165 607 698
178 188 469
247 754 405
825 704 78
398 102 779
652 533 535
806 205 950
173 130 484
191 314 567
284 887 943
807 231 515
135 886 642
701 384 540
776 688 876
235 644 509
684 255 634
687 558 575
493 567 683
517 186 129
399 600 249
731 945 971
844 519 832
732 24 324
909 777 395
66 589 243
508 683 237
275 684 484
189 134 108
38 265 554
476 363 118
740 25 334
307 57 270
917 158 168
621 310 851
163 38 814
257 649 947
164 397 184
831 595 809
483 241 807
212 812 520
455 243 464
876 194 361
325 515 266
209 501 829
449 327 766
94 574 49
105 750 227
228 780 897
424 909 423
507 921 253
460 906 425
55 565 310
838 853 968
96 615 478
508 229 950
68 486 548
262 279 111
417 770 87
561 456 230
899 735 802
104 951 969
864 923 388
524 400 368
487 49 174
161 395 350
289 924 622
49 10 291
560 43 812
687 64 510
182 801 654
575 748 707
123 895 603
181 505 613
838 90 322
202 612 58
946 691 594
717 206 550
570 307 373
312 652 275
180 389 720
814 459 452
578 413 154
462 599 240
440 201 890
399 216 819
83 48 781
431 772 903
770 210 603
559 392 717
559 734 163
894 269 313
176 276 319
28 319 352
212 172 405
273 388 745
191 631 712
201 422 562
86 413 573
915 264 124
762 529 442
382 384 426
669 610 213
10 266 433
576 582 396
181 219 419
191 937 582
241 517 68
389 736 777
340 258 946
832 683 390
51 397 98
337 940 490
672 422 715
819 488 245
431 673 346
952 125 948
35 535 858
555 766 221
38 581 66
947 23 390
671 655 161
692 491 474
716 572 381
779 815 933
928 182 762
300 719 874
383 238 320
229 193 925
333 132 908
424 871 60
96 663 60
831 916 153
878 730 624
53 542 77
438 884 380
668 655 952
229 588 820
236 935 894
754 27 598
454 468 232
60 914 503
537 234 23
102 51 147
496 582 596
870 293 497
65 126 937
611 524 872
260 159 833
653 448 380
367 549 164
646 548 408
446 431 787
803 697 787
254 737 825
481 613 509
859 195 388
481 758 981
32 481 575
326 729 231
488 147 585
543 26 247
126 384 262
593 908 318
512 840 356
470 391 809
338 835 224
756 269 519
718 71 953
103 744 480
52 827 732
840 15 814
68 10 643
297 267 840
752 867 958
782 574 841
74 796 551
376 98 25
695 466 341
634 814 527
490 918 568
889 129 954
441 722 834
690 143 281
179 925 456
470 330 167
914 191 47
732 321 295
108 505 884
772 205 656
261 465 410
794 675 668
671 522 773
783 569 108
625 946 411
562 131 310
295 175 712
617 127 456
428 250 429
226 390 17
45 576 172
47 307 134
863 40 225
479 745 38
751 147 113
57 210 930
292 863 210
170 748 255
420 844 322
57 653 485
96 586 87
181 600 923
192 321 628
24 394 323
809 588 821
253 938 532
56 191 363
606 632 467
441 293 436
497 84 597
353 657 431
363 840 66
251 2 856
187 825 380
56 777 718
195 343 924
175 269 274
180 127 523
78 708 973
86 135 58
852 53 290
870 495 872
233 481 571
460 425 821
725 109 177
902 547 358
275 505 538
34 201 186
881 89 210
496 485 100
912 505 336
2 157 53
789 141 151
222 490 998
511 104 493
189 629 645
743 534 663
811 949 383
767 354 719
862 632 206
849 200 318
154 300 467
427 333 141
60 84 680
96 440 281
435 413 95
844 164 44
814 124 915
699 846 131
597 612 990
941 167 522
494 312 192
92 439 118
642 258 614
279 628 945
792 919 229
521 188 228
468 406 687
134 506 200
321 92 312
607 813 349
346 557 673
313 684 121
590 192 127
141 259 215
894 297 151
34 494 347
687 939 318
353 79 69
453 562 885
591 454 926
74 545 900
158 947 745
832 875 803
882 209 705
661 317 287
845 858 249
124 540 716
11 826 312
897 382 476
522 638 240
555 648 49
301 937 887
410 816 146
641 464 100
460 748 986
741 457 783
824 776 511
196 224 245
243 403 748
684 830 461
435 235 266
780 904 12
63 445 745
483 123 889
497 841 623
671 776 319
642 872 890
724 429 641
393 361 178
719 3 755
666 847 799
551 487 845
732 909 994
416 29 307
51 548 821
864 407 275
868 718 386
639 31 393
283 781 879
780 666 588
531 906 786
587 260 624
495 704 251
570 799 145
134 888 801
944 67 628
687 19 959
272 442 106
240 880 951
624 890 806
665 357 461
934 925 605
714 60 653
300 609 558
535 124 473
589 913 785
279 727 347
259 602 400
754 201 891
187 338 190
509 271 708
568 157 270
359 947 4
932 331 220
300 885 260
432 521 674
268 660 354
640 921 345
881 860 1
804 746 867
637 812 919
277 355 686
525 500 234
388 412 425
895 854 593
59 50 184
3 888 662
898 219 939
883 856 515
711 474 872
184 852 502
877 238 433
327 46 394
522 866 597
649 174 636
322 859 73
623 650 73
841 272 55
759 488 239
557 587 549
781 308 580
734 504 869
256 252 459
732 379 126
214 76 506
539 688 782
919 813 726
261 643 496
729 332 552
845 191 532
359 68 399
491 224 550
791 255 765
477 394 574
572 221 257
506 181 763
881 92 838
661 289 473
873 130 547
183 573 123
770 219 68
816 99 978
18 754 742
949 649 649
670 827 570
318 783 18
860 419 904
65 876 818
748 704 312
576 486 759
808 62 741
49 380 523
198 698 963
537 612 660
21 276 974
90 314 360
584 450 215
30 267 821
246 472 21
169 415 191
805 741 842
386 159 930
227 952 379
791 562 785
788 728 549
780 149 990
203 758 123
473 261 239
568 35 100
367 284 570
91 472 567
912 944 138
4 28 583
35 837 620
104 436 397
743 625 586
803 480 214
647 26 45
483 194 683
784 881 797
424 273 172
813 749 622
818 543 534
788 433 972
43 940 976
46 614 496
654 588 725
359 136 439
414 307 701
307 718 410
695 796 234
529 207 678
154 914 861
133 465 670
119 147 975
190 556 170
636 13 19
854 28 800
858 815 4
486 277 558
830 735 259
803 754 423
947 702 785
805 729 783
919 500 488
120 860 837
256 49 438
333 25 382
400 800 381
714 800 762
854 520 610
353 750 452
126 557 507
12 184 937
288 780 37
224 139 575
78 320 464
54 658 715
832 44 240
908 939 994
64 135 172
647 821 414
887 103 229
492 270 816
31 308 826
13 798 360
553 175 948
206 810 993
376 381 166
866 20 42
316 730 397
386 279 364
888 121 179
68 233 997
705 13 91
736 354 973
52 928 686
303 763 458
653 237 763
620 543 835
88 797 16
185 898 218
65 490 191
260 357 116
704 291 101
871 660 750
664 401 46
615 319 608
55 820 752
570 655 33
836 648 155
544 615 831
534 654 263
609 554 928
476 648 976
107 118 887
770 605 392
509 805 696
188 283 448
572 720 960
945 682 16
874 1 473
419 18 625
779 579 467
938 387 777
379 392 180
933 63 811
793 458 562
584 126 827
681 359 670
751 756 84
333 542 514
576 339 489
581 222 583
894 716 822
856 900 179
398 147 678
771 553 197
845 563 811
411 912 836
720 288 349
379 732 786
741 372 890
104 305 774
693 411 504
122 937 750
601 662 707
782 391 513
566 912 408
713 750 759
950 755 902
168 48 229
489 343 690
450 108 236
628 91 314
567 489 593
530 925 757
881 117 806
43 755 633
411 634 320
928 498 16
816 150 794
677 130 817
78 604 92
862 244 167
82 178 757
227 206 503
694 483 523
559 876 625
400 87 528
526 467 965
472 17 298
227 704 998
751 518 672
401 201 678
801 534 15
102 81 576
333 296 933
12 924 121
934 91 152
879 805 554
123 888 656
136 242 216
419 698 71
485 752 258
840 868 246
129 833 959
336 329 660
494 549 215
838 75 856
459 677 553
93 143 460
169 201 947
4 184 266
339 135 170
569 691 690
516 827 684
202 321 908
705 795 734
730 894 127
443 641 848
292 767 446
541 680 502
334 528 271
876 435 411
540 324 11
623 601 263
387 772 661
566 496 895
875 692 11
303 412 103
21 137 256
149 232 913
506 291 769
97 295 151
777 283 173
131 590 291
325 854 884
876 718 83
567 724 976
62 302 68
780 336 416
322 45 368
507 432 886
444 265 814
802 267 421
320 239 635
934 476 782
481 853 740
14 63 710
305 134 404
614 787 439
121 466 765
326 823 773
853 869 449
344 684 28
389 397 527
240 441 875
783 531 320
111 757 76
749 619 329
133 173 111
812 944 111
155 218 905
682 177 47
246 338 64
698 951 908
854 951 218
856 896 180
848 690 781
549 548 937
922 760 834
692 81 913
424 409 226
781 93 42
482 861 336
53 556 276
725 557 162
424 448 148
678 45 461
190 689 342
232 394 44
876 927 846
613 940 491
911 871 51
772 254 670
24 161 933
737 159 238
690 839 360
909 914 328
328 349 630
507 219 537
642 648 218
77 388 716
217 771 571
783 520 471
459 734 91
150 275 672
591 24 741
446 462 325
902 417 111
474 461 443
480 456 157
660 93 950
191 505 833
708 385 706
429 408 662
592 109 499
622 174 85
624 23 74
165 223 597
426 151 687
175 185 983
147 557 234
732 209 72
503 865 789
839 309 388
682 796 164
756 250 486
755 652 293
137 487 555
842 613 925
109 190 386
3 792 665
597 447 979
584 683 719
787 673 424
137 216 76
767 521 784
285 204 818
386 823 743
261 271 890
365 506 992
347 638 918
629 119 394
948 303 563
354 927 936
402 124 536
439 727 647
549 161 921
613 281 983
75 505 279
657 788 632
700 109 301
40 356 271
729 390 87
184 310 63
357 941 184
173 675 867
810 917 941
917 491 958
377 703 568
333 894 397
938 723 752
220 847 368
476 24 339
220 444 947
118 688 179
381 850 989
623 245 608
196 266 971
691 131 499
507 296 631
261 214 595
941 923 311
568 589 39
791 386 300
398 374 995
461 313 1000
708 476 148
287 628 714
196 617 535
117 476 56
325 5 697
911 23 7
321 361 531
41 516 248
541 256 235
612 836 261
692 828 150
935 476 6
824 152 302
92 65 830
438 868 36
395 55 7
928 932 109
202 674 856
640 283 432
163 812 5
188 110 415
6 886 644
440 186 739
72 88 924
362 588 599
792 827 752
14 311 233
490 664 797
661 463 722
757 763 196
874 320 874
487 689 613
253 920 663
737 324 723
391 850 293
283 130 38
309 282 639
525 160 783
122 231 274
175 733 542
406 133 882
728 348 605
532 728 774
5 71 59
285 545 403
759 531 839
385 790 466
828 69 384
170 417 544
243 915 216
156 204 903
399 560 543
601 403 758
55 935 234
848 557 933
527 935 410
866 495 54
384 796 875
598 439 982
148 871 890
25 680 383
221 170 443
640 708 687
94 105 968
799 736 753
631 916 498
431 595 339
189 734 13
92 91 52
602 12 732
358 157 183
754 788 178
264 841 14
12 601 201
474 63 348
858 479 714
197 932 176
617 487 246
598 712 907
555 724 209
679 229 995
297 583 760
653 444 598
255 134 35
146 193 630
747 334 987
546 173 21
898 93 604
321 722 372
345 850 153
890 733 77
616 905 779
683 733 91
791 670 166
722 278 606
16 539 284
950 699 307
789 751 170
563 565 151
730 617 147
413 515 927
294 455 407
695 513 272
477 777 403
462 111 514
797 103 979
467 33 449
872 645 577
525 824 202
750 507 368
871 486 58
91 547 327
239 328 884
670 457 824
172 157 446
220 675 127
772 84 827
465 808 416
226 752 948
802 422 620
582 876 997
947 471 400
66 223 688
646 885 224
311 232 33
685 501 35
713 616 231
471 90 870
429 573 877
736 288 295
189 805 71
240 440 478
7 27 386
252 52 737
193 770 453
277 176 129
498 922 602
375 153 84
88 781 635
938 173 66
813 299 974
778 810 834
77 158 108
567 156 646
789 911 899
86 792 746
287 819 247
888 601 273
173 829 545
736 373 651
407 309 555
933 42 374
291 612 140
524 349 685
276 162 757
582 657 539
637 368 166
374 895 175
926 837 598
786 622 170
578 919 951
269 895 975
742 474 233
36 819 644
221 299 378
336 781 23
673 301 97
799 167 632
224 457 64
178 505 273
224 495 643
471 6 22
158 484 383
772 774 972
243 913 603
652 448 988
883 673 394
309 667 397
133 714 220
455 818 587
491 569 62
883 96 116
657 110 851
323 71 718
234 530 564
925 682 189
603 546 916
237 29 984
691 87 594
548 282 211
310 543 151
831 903 57
931 93 771
93 189 426
46 302 962
644 626 506
441 921 165
294 667 272
341 358 126
395 588 856
515 752 891
533 848 408
763 222 270
407 174 87
211 405 799
679 175 536
598 889 589
601 785 333
571 141 667
116 855 276
718 535 169
414 824 427
887 424 317
818 769 377
234 881 764
473 777 609
749 678 135
768 493 122
240 743 203
495 695 636
374 903 72
329 696 911
348 287 800
465 622 331
628 514 783
329 761 305
895 894 581
496 431 912
393 834 410
922 207 37
329 570 258
23 514 58
635 481 924
137 419 847
750 767 722
220 506 38
867 908 705
621 46 411
792 902 262
889 526 714
57 287 601
70 87 821
691 177 131
844 626 891
469 754 39
47 1 631
872 74 864
486 634 727
33 495 48
756 251 710
426 612 922
706 104 119
852 150 630
578 704 115
611 792 567
470 326 207
252 738 717
799 778 877
61 709 744
885 872 182
472 137 828
792 636 375
254 407 721
840 169 842
213 365 96
128 334 75
491 251 36
723 204 63
270 427 309
842 589 57
112 684 130
680 305 630
242 44 10
414 242 525
898 727 881
231 50 366
57 800 957
527 518 972
272 682 20
921 646 156
945 372 968
47 833 33
639 165 694
263 354 366
915 286 455
657 455 69
943 743 212
281 296 585
533 230 904
268 104 691
436 80 221
303 516 179
324 689 686
903 278 236
763 608 175
863 34 104
945 337 307
232 51 138
588 830 786
252 118 915
438 567 548
869 251 192
328 357 106
645 615 568
460 61 139
531 525 364
159 856 89
445 369 71
616 722 986
228 110 119
71 813 534
555 223 843
748 233 145
292 106 375
770 682 322
588 131 792
860 107 849
845 812 990
115 80 335
726 572 462
642 880 756
917 788 749
605 684 542
537 67 6
947 563 30
925 133 612
593 532 852
33 280 220
230 499 734
290 853 557
354 79 28
408 431 399
783 92 256
504 324 922
299 789 108
358 246 957
796 279 677
171 393 537
249 33 160
163 187 785
74 909 100
900 352 95
64 258 578
395 320 273
538 409 219
490 283 895
660 908 934
276 637 983
890 735 602
341 857 580
566 553 732
251 218 708
404 902 485
650 175 303
3 818 702
871 479 505
387 73 483
560 421 671
417 789 812
226 885 434
695 58 205
29 683 532
244 192 726
749 451 280
419 51 895
205 639 471
882 909 617
210 641 87
671 407 335
407 856 565
951 884 87
469 52 308
672 123 518
115 824 487
636 360 19
537 153 387
853 104 998
311 320 72
355 572 138
811 483 749
737 640 45
364 135 850
885 327 515
517 939 847
889 302 721
527 615 67
410 96 821
513 32 717
329 601 415
236 101 138
195 831 812
317 328 830
861 544 446
487 918 877
944 55 863
87 726 498
302 828 550
850 1718
769 590 170
544 591 315
141 346 94
415 269 736
506 634 254
388 747 184
147 216 915
775 390 56
448 795 382
777 670 15
98 380 747
112 800 501
294 308 481
563 474 517
614 826 978
838 252 192
180 625 770
682 26 819
278 815 514
269 507 926
89 514 491
102 696 69
690 612 661
282 384 319
720 398 233
635 456 938
86 132 985
368 741 94
454 618 575
357 771 518
695 421 843
665 383 289
585 89 699
362 431 281
306 242 479
53 205 232
723 695 77
51 640 887
562 634 780
283 238 187
446 846 994
14 450 943
713 709 976
736 792 321
98 154 918
280 115 671
627 800 478
75 535 855
800 285 943
615 360 955
506 54 755
146 158 921
331 440 49
134 40 170
686 584 800
99 736 341
497 607 738
613 99 145
796 646 419
514 172 337
769 438 578
765 256 283
132 669 229
583 819 479
273 142 989
507 691 149
740 562 522
376 485 347
293 407 183
37 747 576
727 18 988
467 174 681
792 566 555
584 548 873
583 227 207
343 819 818
591 842 801
619 419 191
608 363 855
29 773 170
377 741 276
313 84 4
55 744 819
777 791 973
101 422 533
46 293 890
358 137 984
146 488 780
753 768 637
753 303 134
762 694 459
814 270 272
660 110 955
760 244 691
123 455 698
164 351 870
494 13 170
96 619 43
713 321 187
308 613 961
485 821 166
832 18 346
473 303 60
120 141 877
567 251 947
197 563 705
397 254 48
569 362 22
459 323 533
622 594 652
188 568 987
146 19 383
2 600 279
294 595 303
587 626 575
675 62 35
705 765 162
93 388 687
319 276 974
546 354 426
541 322 490
673 377 406
133 537 942
139 210 603
576 614 70
255 133 550
700 723 981
187 292 715
436 779 571
619 536 684
505 795 454
412 130 821
580 278 342
733 431 802
285 734 737
106 183 63
81 17 676
665 270 584
582 694 674
573 808 166
656 222 106
54 315 580
289 448 435
788 443 281
236 554 800
513 694 415
526 310 129
278 363 211
88 431 520
415 639 395
844 440 52
633 606 809
725 265 513
747 538 454
175 428 104
449 411 133
113 447 187
307 493 895
160 393 551
346 605 182
498 706 18
229 566 641
525 128 718
405 812 381
298 596 319
652 338 887
751 255 273
737 783 604
198 769 148
556 367 436
526 65 383
15 343 26
662 261 375
628 616 885
310 530 550
607 28 311
419 671 635
228 387 165
88 55 509
171 380 93
495 398 205
452 233 745
676 254 851
663 378 749
378 589 872
374 416 670
364 635 213
477 121 377
137 656 874
31 83 211
252 261 76
667 466 897
533 544 126
186 312 246
386 89 136
166 368 275
608 788 277
579 736 831
828 341 360
14 453 621
417 381 236
55 257 979
327 398 711
73 812 868
530 160 236
785 320 593
611 73 997
242 9 660
17 223 66
738 724 131
211 603 529
260 185 961
621 696 701
702 845 428
445 268 789
655 652 486
126 620 993
682 455 847
36 82 503
721 196 521
271 354 346
549 663 405
129 332 487
677 653 420
450 828 769
806 459 83
620 488 36
393 542 320
349 704 574
440 811 276
571 171 304
7 189 699
794 464 974
462 793 819
515 259 166
289 509 596
490 605 441
549 76 810
546 64 343
23 771 306
788 524 681
840 405 696
6 314 80
801 507 356
186 501 245
62 253 91
464 642 400
340 420 383
767 477 600
166 424 244
52 571 67
316 638 502
230 757 84
436 114 675
611 375 400
557 802 339
227 540 963
125 583 652
10 73 235
576 64 874
388 343 646
725 689 112
715 230 81
387 411 348
348 724 475
695 559 538
30 82 607
8 428 239
61 245 443
551 259 904
278 46 615
485 506 119
528 235 618
130 236 327
812 81 221
7 50 45
315 663 626
247 257 731
493 513 360
68 724 293
18 774 808
843 471 923
374 311 7
804 397 317
467 515 440
492 413 438
510 614 286
712 8 770
305 22 918
376 5 503
228 611 668
67 123 753
7 31 71
347 807 207
59 169 440
366 409 182
539 400 440
537 31 893
217 256 550
365 812 873
97 401 153
749 207 158
170 360 848
818 681 340
19 403 738
452 739 817
146 24 959
703 313 29
532 494 589
221 429 868
517 249 961
679 299 182
382 583 14
683 154 541
22 606 975
319 422 494
53 508 649
339 124 132
77 72 905
385 497 893
17 319 863
373 481 662
824 630 141
232 226 247
310 369 111
491 733 46
604 128 345
542 525 365
534 196 935
571 460 11
770 470 476
542 371 999
70 44 299
519 741 314
679 178 412
152 779 842
390 795 412
478 768 265
111 54 665
85 306 627
81 624 720
124 89 84
739 685 474
499 814 63
376 62 25
663 420 712
71 87 704
105 548 381
619 555 723
201 322 192
563 849 462
361 371 331
108 243 76
306 293 579
255 585 503
221 175 640
707 244 82
267 33 994
644 622 756
448 379 882
27 234 589
310 297 502
802 431 240
186 171 474
479 761 299
232 133 680
93 411 848
346 434 129
479 347 804
750 56 590
732 262 104
260 600 251
565 342 822
633 738 706
349 557 369
688 265 635
289 831 507
294 597 789
279 706 903
695 167 542
196 617 399
448 88 18
374 244 688
274 777 753
308 491 886
14 233 56
401 316 117
745 706 90
794 757 441
606 809 495
662 279 519
368 587 188
716 15 339
397 79 810
161 506 580
693 373 800
782 813 739
619 377 570
92 176 935
140 682 834
521 632 244
309 719 82
398 544 352
102 732 910
271 55 209
67 756 357
42 421 898
376 221 518
815 400 418
451 809 979
699 127 924
220 589 627
37 267 870
416 428 164
228 400 636
773 226 332
507 790 209
835 709 615
207 757 117
690 740 456
90 190 28
256 377 38
400 768 606
663 247 69
509 125 66
610 613 800
64 729 429
274 734 363
34 68 811
173 33 388
290 463 516
709 743 212
654 430 971
406 435 96
204 680 177
395 88 126
763 436 956
713 383 663
433 448 649
375 478 413
766 275 349
702 134 458
757 253 848
140 435 78
32 43 969
188 539 271
159 701 887
398 221 576
429 250 425
361 589 313
762 732 101
307 367 702
497 150 152
508 652 951
494 533 301
330 502 770
12 284 335
129 143 921
263 372 582
621 89 352
345 824 262
247 603 404
535 23 977
55 218 568
254 525 127
225 111 204
208 244 329
425 59 510
422 714 81
775 179 764
51 814 198
92 803 480
223 839 531
505 440 943
646 541 165
130 294 911
89 680 453
709 466 656
117 650 757
683 298 149
435 260 91
657 333 860
762 48 20
163 797 772
626 172 915
710 203 750
497 8 563
317 234 389
140 568 5
315 463 526
228 806 755
285 482 224
719 90 932
482 221 380
410 297 547
72 257 153
75 759 903
774 247 566
16 628 125
308 418 389
557 132 252
658 522 660
166 747 142
311 731 15
700 285 409
637 407 253
836 780 177
510 243 162
535 298 234
472 120 198
380 588 731
657 628 892
644 809 380
450 277 508
449 204 293
672 125 223
422 394 246
614 160 734
80 480 596
837 808 591
528 282 521
507 19 646
122 25 12
834 772 44
579 200 555
646 356 508
684 315 918
270 161 312
767 175 655
835 842 766
686 849 443
785 677 42
87 568 442
354 623 934
523 117 722
595 822 737
61 369 21
77 329 195
568 848 381
422 388 445
249 324 383
614 141 293
676 5 886
351 277 463
792 480 220
9 720 746
837 108 844
150 462 251
344 368 107
507 702 97
264 672 755
713 404 807
407 191 777
649 73 249
311 267 191
140 384 545
701 419 893
580 270 272
497 94 947
368 21 426
269 160 691
534 115 594
79 614 845
682 801 336
36 524 348
713 176 37
304 426 239
617 743 59
345 729 486
797 468 919
266 79 438
712 307 327
182 33 492
654 319 222
